"","ensembl","tissue","rank","nCPM_1","nCPM_2","nCPM_ratio"
"2","ENSG00000186827.10","male_placenta_mid",1,1.58215608818846,0.393493988240245,4.02078846303107
"39","ENSG00000162444.11","male_placenta_mid",1,11.7637399796722,3.7901307613127,3.10378209104265
"55","ENSG00000162493.16","male_placenta_mid",1,118.979528523618,26.9949870565998,4.4074675151411
"88","ENSG00000173372.16","male_placenta_mid",1,127.352827472525,42.3039164235505,3.01042641531005
"177","ENSG00000197273.3","male_placenta_mid",1,1.46584668181093,0.0555783542028577,26.3744168540989
"187","ENSG00000117407.16","male_placenta_mid",1,1.32402283094872,0.436625801631455,3.03239713732331
"238","ENSG00000081985.11","male_placenta_mid",1,16.5743730548039,2.37715733528578,6.97235004548462
"252","ENSG00000122420.9","male_placenta_mid",1,20.8193079055578,4.9210476398275,4.23066579097121
"260","ENSG00000153898.12","male_placenta_mid",1,4.73198173089814,0.777876653966158,6.08320317465654
"261","ENSG00000055732.12","male_placenta_mid",1,4.69561889962461,1.40389247105336,3.34471406923453
"269","ENSG00000137975.7","male_placenta_mid",1,2.6980902769878,0.245573640138864,10.9868888023247
"308","ENSG00000143028.8","male_placenta_mid",1,7.23981801168512,1.01021075204121,7.1666412152677
"313","ENSG00000184371.13","male_placenta_mid",1,55.0417471390384,17.7504714570327,3.10086113894349
"317","ENSG00000177272.8","male_placenta_mid",1,1.05478204967553,0.19870872794212,5.30818178244676
"325","ENSG00000121933.18","male_placenta_mid",1,14.8441474696486,3.56142431547268,4.16803676134795
"336","ENSG00000134207.16","male_placenta_mid",1,1.19762631512897,0.195080435166519,6.13914108868317
"343","ENSG00000203859.9","male_placenta_mid",1,9.0236626039563,1.53848872137815,5.8652770596024
"347","ENSG00000198019.12","male_placenta_mid",1,5.67591147968487,1.76808775349623,3.21019783574728
"355","ENSG00000143127.12","male_placenta_mid",1,1.01817872415298,0.321970272494786,3.1623376787665
"433","ENSG00000162706.12","male_placenta_mid",1,156.206853473737,19.8445370478204,7.87152923231806
"455","ENSG00000143226.13","male_placenta_mid",1,97.0629284143633,20.5640354463779,4.72003312129379
"456","ENSG00000173110.7","male_placenta_mid",1,9.6997421252297,0.883412220821667,10.9798595679466
"458","ENSG00000072694.20","male_placenta_mid",1,41.8609791097313,12.024128762335,3.48141474007321
"478","ENSG00000007908.15","male_placenta_mid",1,2.83854878933439,0.180479179333817,15.7278462801749
"486","ENSG00000120337.8","male_placenta_mid",1,3.72927604401993,0.958889529353446,3.88916129528965
"508","ENSG00000116701.14","male_placenta_mid",1,53.5972066986298,17.0581410717401,3.14203092079144
"515","ENSG00000073756.11","male_placenta_mid",1,1.29875001525504,0.417617126900038,3.10990601581796
"529","ENSG00000081277.12","male_placenta_mid",1,16.2201529025203,4.18397699616552,3.87673089918648
"544","ENSG00000188783.5","male_placenta_mid",1,2.71750087964522,0.821804816034969,3.30674732810228
"547","ENSG00000163531.15","male_placenta_mid",1,46.3526140854982,7.78029500102237,5.95769364521618
"559","ENSG00000162892.15","male_placenta_mid",1,1.12878047928332,0.21127714592246,5.34265300846874
"563","ENSG00000123843.12","male_placenta_mid",1,1.85163305043102,0.368038103680875,5.03109061782518
"564","ENSG00000203710.11","male_placenta_mid",1,26.4066267039555,3.14092856985722,8.40726750597703
"566","ENSG00000174059.16","male_placenta_mid",1,120.317160598293,37.7335699162276,3.1885973382696
"630","ENSG00000197769.5","male_placenta_mid",1,3.52050266152022,0.51944787002096,6.77739358403407
"782","ENSG00000143954.12","male_placenta_mid",1,1.66618077856189,0.00606863425209562,274.55613723739
"823","ENSG00000119147.9","male_placenta_mid",1,6.10116944981998,1.93272969784442,3.15676292273288
"831","ENSG00000153093.18","male_placenta_mid",1,11.4971549430179,2.68246885020092,4.28603483770436
"859","ENSG00000176771.16","male_placenta_mid",1,9.74099644440767,3.17424150581945,3.0687634909156
"860","ENSG00000152128.13","male_placenta_mid",1,2.61458039853407,0.530621867419366,4.92738908641262
"872","ENSG00000187123.14","male_placenta_mid",1,28.1349822326713,6.20278425502324,4.53586342453981
"883","ENSG00000153234.13","male_placenta_mid",1,3.71008947429653,1.16557033040313,3.18306787460293
"895","ENSG00000115290.9","male_placenta_mid",1,2.96537456994407,0.892667982079982,3.32192330124189
"899","ENSG00000144285.19","male_placenta_mid",1,2.57416776275253,0.212503367674589,12.1135386743348
"900","ENSG00000169432.15","male_placenta_mid",1,62.5843285373264,17.3535257372438,3.60643303758205
"905","ENSG00000128683.13","male_placenta_mid",1,1.12033833627899,0.281931860258527,3.97379116802073
"966","ENSG00000178562.17","male_placenta_mid",1,41.2219245729534,6.56728143432597,6.2768628061977
"981","ENSG00000178568.14","male_placenta_mid",1,3.41375784476621,0.499262185152849,6.83760546319183
"984","ENSG00000144583.4","male_placenta_mid",1,2.00747225119183,0.502157721173063,3.99769269006217
"993","ENSG00000135925.8","male_placenta_mid",1,7.18514401474259,0.523310010490225,13.7301864491599
"1013","ENSG00000042304.11","male_placenta_mid",1,1.988052229189,0.23896945008682,8.31927356600068
"1025","ENSG00000163283.6","male_placenta_mid",1,367.487581591044,10.3668984522756,35.4481702780042
"1026","ENSG00000163286.8","male_placenta_mid",1,2.23986040895117,0.201785140377498,11.1002247477731
"1107","ENSG00000168356.11","male_placenta_mid",1,13.1403360536335,4.31919503038784,3.04231134764331
"1132","ENSG00000163827.12","male_placenta_mid",1,2.90431274979027,0.857337761290227,3.38759457581747
"1165","ENSG00000007402.11","male_placenta_mid",1,3.94197403875022,0.836356045109305,4.71327260895811
"1194","ENSG00000163687.13","male_placenta_mid",1,3.67378332747261,0.908379094154398,4.04432835488415
"1231","ENSG00000144810.15","male_placenta_mid",1,2.88150619717654,0.794797020258501,3.62546175152916
"1314","ENSG00000181804.14","male_placenta_mid",1,59.8573369073909,18.3014503864696,3.270633509552
"1349","ENSG00000163536.12","male_placenta_mid",1,11.4383736883335,3.15162570716799,3.62935664038985
"1373","ENSG00000172578.11","male_placenta_mid",1,13.2215589177517,4.1547211490961,3.18229754616099
"1391","ENSG00000205835.8","male_placenta_mid",1,1.14916229450311,0.0634998235695826,18.0970942894647
"1432","ENSG00000170891.10","male_placenta_mid",1,14.766159699727,2.35251378860199,6.27675798172557
"1433","ENSG00000152953.12","male_placenta_mid",1,10.3115366095828,2.76356019486238,3.73125095257652
"1465","ENSG00000145147.19","male_placenta_mid",1,111.334254749094,30.7329379478041,3.62263623927464
