"","ensembl","tissue","rank","nCPM_1","nCPM_2","nCPM_ratio"
"30","ENSG00000196581.10","male_placenta_mid",1,1.2409105927105,0.330771816535566,3.7515608364326
"34","ENSG00000158292.6","male_placenta_mid",1,27.6680171622133,9.142944492558,3.02616046556271
"54","ENSG00000162444.11","male_placenta_mid",1,12.2475297827513,1.74165935776712,7.03210402661812
"56","ENSG00000142657.20","male_placenta_mid",1,110.295932130265,36.0067292390503,3.06320330841508
"72","ENSG00000188984.11","male_placenta_mid",1,5.36047884298633,1.30343083150325,4.11259171827636
"98","ENSG00000158747.14","male_placenta_mid",1,24.1822336230964,7.00541488392435,3.45193454260482
"132","ENSG00000158008.9","male_placenta_mid",1,4.60117167018492,1.39954368457765,3.28762275939493
"143","ENSG00000175793.11","male_placenta_mid",1,1.7786964496985,0.403189390518769,4.41156561041925
"166","ENSG00000188060.7","male_placenta_mid",1,13.1383305493384,2.09665112151415,6.26634083969593
"174","ENSG00000121769.7","male_placenta_mid",1,5.73212643628798,1.13622827639293,5.04487219283539
"178","ENSG00000121753.12","male_placenta_mid",1,21.240548447561,4.40753201112069,4.81914785734256
"193","ENSG00000160097.17","male_placenta_mid",1,2.17090978889507,0.350007274414621,6.20247048443741
"207","ENSG00000171812.12","male_placenta_mid",1,60.030886517753,14.7409367502,4.07239292421077
"213","ENSG00000169218.13","male_placenta_mid",1,1.38606576785214,0.320975516263854,4.31829126403754
"235","ENSG00000049089.14","male_placenta_mid",1,3.72161768535248,1.0589921090429,3.51430162092144
"253","ENSG00000117399.13","male_placenta_mid",1,16.7048047297796,5.04787545622759,3.30927434217316
"269","ENSG00000186603.5","male_placenta_mid",1,5.15062709190219,1.39133385645998,3.7019347067476
"304","ENSG00000203995.9","male_placenta_mid",1,2.00015641621944,0.661781167923322,3.02238339978147
"379","ENSG00000137948.18","male_placenta_mid",1,11.6392625408759,0.714223994679764,16.2963756854663
"398","ENSG00000122477.12","male_placenta_mid",1,8.85899387280821,1.89498780110672,4.67496089823604
"401","ENSG00000162692.11","male_placenta_mid",1,115.248617915783,37.5189482865727,3.07174436328825
"416","ENSG00000143028.8","male_placenta_mid",1,7.52507829574241,0.805225075199601,9.34531043246148
"444","ENSG00000116774.11","male_placenta_mid",1,160.857569280586,36.7758249598715,4.37400301573406
"450","ENSG00000173212.4","male_placenta_mid",1,5.40465921153596,1.31204241343338,4.11927172185916
"455","ENSG00000203859.9","male_placenta_mid",1,9.33395541699635,2.54535923326706,3.66704836590625
"457","ENSG00000092621.12","male_placenta_mid",1,30.9652238053492,6.19002890408309,5.00243606050431
"474","ENSG00000183598.3","male_placenta_mid",1,7.32953293011274,2.01623217512759,3.63526235744597
"475","ENSG00000203812.2","male_placenta_mid",1,1.05454156379821,0.129801097936096,8.12428847341018
"479","ENSG00000159164.9","male_placenta_mid",1,3.55376270413182,1.00793338802614,3.52579123417197
"501","ENSG00000143416.20","male_placenta_mid",1,40.9898859781425,11.1199320892288,3.68616333708071
"510","ENSG00000143556.8","male_placenta_mid",1,1.69632496597647,0.343331314640176,4.94078137834378
"514","ENSG00000160678.11","male_placenta_mid",1,8.09336130696385,0.331890370478978,24.385646667855
"556","ENSG00000143320.8","male_placenta_mid",1,22.0709959870255,4.80645451737509,4.5919494103689
"560","ENSG00000143297.18","male_placenta_mid",1,2.171075209936,0.199118262352595,10.9034459435544
"561","ENSG00000073754.5","male_placenta_mid",1,21.8375742144102,1.88239187585136,11.60097134638
"565","ENSG00000162706.12","male_placenta_mid",1,160.514906199207,48.22191526026,3.32867131744741
"566","ENSG00000213088.10","male_placenta_mid",1,6.1238190491391,1.82285617104471,3.35946365183021
"585","ENSG00000158874.11","male_placenta_mid",1,2.59196793634659,0.0096299537267604,269.156842274729
"590","ENSG00000173110.7","male_placenta_mid",1,9.66331239425954,2.40304635176531,4.02127590554412
"608","ENSG00000143153.12","male_placenta_mid",1,82.0964439934451,24.9926355309845,3.28482539953285
"616","ENSG00000010932.16","male_placenta_mid",1,8.3898759007389,1.0320728688212,8.12915071619075
"621","ENSG00000120337.8","male_placenta_mid",1,3.93983808288561,0.182955227320028,21.5344384557758
"645","ENSG00000135838.13","male_placenta_mid",1,110.606632236967,32.58042583999,3.39487988217778
"688","ENSG00000143839.14","male_placenta_mid",1,13.5083028958475,0.89433464717875,15.1043045670438
"689","ENSG00000170498.8","male_placenta_mid",1,5007.1538856855,1233.82241596102,4.05824519064638
"691","ENSG00000170382.11","male_placenta_mid",1,4.29878748774618,0.437971219312102,9.8152282574596
"697","ENSG00000158715.5","male_placenta_mid",1,3.96875317017726,0.543521353348719,7.30192686216495
"701","ENSG00000276600.4","male_placenta_mid",1,19.0312696874723,5.55690987256712,3.42479365760893
"708","ENSG00000162892.15","male_placenta_mid",1,1.12404208028945,0.236951573738968,4.74376288181029
"745","ENSG00000143502.14","male_placenta_mid",1,1.12978083776473,0.279133891632247,4.04745131864243
"779","ENSG00000177614.10","male_placenta_mid",1,8.46945225285606,2.04235838589911,4.14689816994462
"780","ENSG00000135744.7","male_placenta_mid",1,1.16418823023345,0.312459349995302,3.72588700018404
"813","ENSG00000162849.15","male_placenta_mid",1,15.0728949862567,2.94304514013676,5.12153034307733
"842","ENSG00000171848.14","male_placenta_mid",1,13.5379970841375,3.49127117939744,3.87766987681376
"846","ENSG00000196208.13","male_placenta_mid",1,9.32079276106582,2.42785722832449,3.83910250253812
"854","ENSG00000143867.6","male_placenta_mid",1,11.7218163762608,2.69029647074463,4.35707235381995
"867","ENSG00000157833.12","male_placenta_mid",1,2.60824267230326,0.792614434267376,3.29068278287676
"876","ENSG00000138080.13","male_placenta_mid",1,70.2148515498106,15.6673721554336,4.48159722340287
"885","ENSG00000115226.9","male_placenta_mid",1,2.8206783321435,0.829455837146182,3.40063714766093
"916","ENSG00000143891.16","male_placenta_mid",1,16.1509682046181,4.84509510562434,3.33346773438349
"922","ENSG00000162878.12","male_placenta_mid",1,15.2117509431981,4.10011699381978,3.71007728953276
"925","ENSG00000162881.6","male_placenta_mid",1,2.98362309572828,0.922288342081003,3.23502202033281
"950","ENSG00000119866.21","male_placenta_mid",1,5.98500780863329,0.701326256479175,8.53384249247912
"995","ENSG00000163170.11","male_placenta_mid",1,5.03202104796502,1.55212510809205,3.24202026095089
"1007","ENSG00000159399.9","male_placenta_mid",1,81.3951559036368,24.1241397174121,3.37401278790009
"1012","ENSG00000143954.12","male_placenta_mid",1,1.77185388894009,0.259796459296642,6.8201618056578
"1013","ENSG00000162951.10","male_placenta_mid",1,1.65526154860445,0.409615652442312,4.04101146705464
"1019","ENSG00000042493.15","male_placenta_mid",1,30.7562477015655,10.1225887138502,3.03837768884983
"1027","ENSG00000115523.16","male_placenta_mid",1,3.761763148413,0.901825099859092,4.17127794402791
"1036","ENSG00000214336.4","male_placenta_mid",1,18.9817017026702,5.30644909698207,3.57710049710373
"1079","ENSG00000119147.9","male_placenta_mid",1,6.21476724733553,0.822066785206586,7.55992987330555
"1082","ENSG00000198203.9","male_placenta_mid",1,3.85584431135672,0.28266742281263,13.6409221585914
"1085","ENSG00000135960.9","male_placenta_mid",1,1.04759711572879,0.176939951244283,5.92063639874343
"1093","ENSG00000136689.18","male_placenta_mid",1,6.89304964940249,1.98596256529247,3.47088599244939
"1098","ENSG00000019169.10","male_placenta_mid",1,9.21267553406528,1.87911393329569,4.90267001421654
"1099","ENSG00000115107.19","male_placenta_mid",1,57.4093267445377,18.8961765097733,3.03814513559635
"1103","ENSG00000163075.12","male_placenta_mid",1,1.48580244373912,0.453150575514551,3.27882722437679
"1151","ENSG00000144285.19","male_placenta_mid",1,2.72283914950554,0.104013014637692,26.1778697501461
"1179","ENSG00000128656.13","male_placenta_mid",1,57.9916926487997,17.6271452400505,3.28990836911227
"1189","ENSG00000079150.17","male_placenta_mid",1,11.5685426996369,3.68909991725312,3.13587133965479
"1197","ENSG00000168542.14","male_placenta_mid",1,6475.67421888058,1768.09697768723,3.66251076756611
"1234","ENSG00000118257.16","male_placenta_mid",1,316.61630254874,103.171016817334,3.0688492981446
"1247","ENSG00000021826.15","male_placenta_mid",1,137.591103670231,31.6173470120533,4.35175992526438
"1266","ENSG00000135929.8","male_placenta_mid",1,8.44192223502282,2.77655096266498,3.04043482310878
"1268","ENSG00000135925.8","male_placenta_mid",1,7.3545920751048,1.95062194816024,3.7703831242345
"1282","ENSG00000163082.9","male_placenta_mid",1,4.62351880351623,0.893338255366456,5.17555223426497
"1300","ENSG00000156966.6","male_placenta_mid",1,19.6495868708735,5.93568694430917,3.3104149621153
"1311","ENSG00000168505.6","male_placenta_mid",1,1.01457419829675,0.127219354705806,7.97499877784278
"1317","ENSG00000178752.15","male_placenta_mid",1,3.42465033650924,0.363668540143981,9.41695516239424
"1320","ENSG00000233608.3","male_placenta_mid",1,9.14632593891704,1.71869640007329,5.32166468640245
"1333","ENSG00000134115.12","male_placenta_mid",1,18.8646684321386,0.967664313041714,19.4950544087342
"1363","ENSG00000144712.12","male_placenta_mid",1,4.19028077717067,1.39575225072928,3.00216659151454
"1366","ENSG00000163517.14","male_placenta_mid",1,14.0025645329812,4.2595673662757,3.28732083071248
"1368","ENSG00000154764.5","male_placenta_mid",1,62.5911180057712,17.7371300066889,3.52881881015515
"1404","ENSG00000206557.5","male_placenta_mid",1,8.99541540657134,2.5694140344977,3.50095986314244
"1417","ENSG00000168356.11","male_placenta_mid",1,13.5381598406896,3.57185138664042,3.79023603594639
"1425","ENSG00000187094.11","male_placenta_mid",1,44.2240564125149,13.7760905576818,3.21020366607962
"1430","ENSG00000144647.5","male_placenta_mid",1,15.845918658201,4.14088997595349,3.82669395956416
"1439","ENSG00000249992.1","male_placenta_mid",1,1.86287347357809,0.44870487080416,4.15166759888183
"1485","ENSG00000185614.4","male_placenta_mid",1,4.09301611721966,1.24881311463691,3.27752493086982
"1519","ENSG00000114854.7","male_placenta_mid",1,5.79616891905752,1.14469155736931,5.06352028347101
"1535","ENSG00000144730.17","male_placenta_mid",1,4.26023014099399,1.12069418988661,3.80142074389181
"1563","ENSG00000172986.12","male_placenta_mid",1,12.2148074604141,3.59359865886083,3.39904608721281
"1567","ENSG00000169855.19","male_placenta_mid",1,55.044060967381,17.3464512698239,3.17321739825461
"1575","ENSG00000269028.3","male_placenta_mid",1,987.320916513649,17.9379254589626,55.0409755449362
"1588","ENSG00000154175.16","male_placenta_mid",1,54.8547804362247,17.9986596441182,3.04771474770071
"1597","ENSG00000121570.12","male_placenta_mid",1,12.5812146300223,4.0190880144664,3.13036554181874
"1600","ENSG00000091986.15","male_placenta_mid",1,86.1718492236598,23.857665971796,3.61191448172383
"1607","ENSG00000172020.12","male_placenta_mid",1,2.94195762794889,0.779848188436216,3.77247478621221
"1621","ENSG00000145103.13","male_placenta_mid",1,9.09924662563576,2.63220309745683,3.45689382191945
"1623","ENSG00000121552.3","male_placenta_mid",1,19.0143898981597,5.30630702618566,3.58335652353457
"1638","ENSG00000189366.9","male_placenta_mid",1,1.49943753389331,0.470031491964814,3.1900788766842
"1645","ENSG00000114631.10","male_placenta_mid",1,3.0164701707472,0.958308878411062,3.14770137134564
"1658","ENSG00000206384.10","male_placenta_mid",1,14.0973552593603,2.08286438902678,6.76825401290158
"1665","ENSG00000091513.15","male_placenta_mid",1,2.95180451661459,0.6426435423071,4.59322209325806
"1682","ENSG00000175093.4","male_placenta_mid",1,2.0409749906122,0.197332249131957,10.3428354949088
"1690","ENSG00000175040.5","male_placenta_mid",1,43.1305226080608,12.0471231469799,3.58015121800039
"1692","ENSG00000181744.8","male_placenta_mid",1,176.097301130816,27.9159798410636,6.30811822237319
"1709","ENSG00000198829.6","male_placenta_mid",1,2.42877210149776,0.619904533956784,3.91797763761328
"1712","ENSG00000181467.4","male_placenta_mid",1,148.397409634761,48.132493297952,3.08310248372434
"1766","ENSG00000163898.9","male_placenta_mid",1,2.31366947647892,0.268781157642983,8.60800473057015
"1769","ENSG00000145192.12","male_placenta_mid",1,5.64701457858879,0.00179952168137859,3138.06420729684
"1770","ENSG00000113889.13","male_placenta_mid",1,1.10016237568154,0.206064544986091,5.33892123827415
"1773","ENSG00000163923.9","male_placenta_mid",1,3.90727210258783,0.97864369459793,3.99253796264749
"1774","ENSG00000127241.16","male_placenta_mid",1,25.5503372828975,7.23744683855557,3.53029705818147
"1777","ENSG00000205835.8","male_placenta_mid",1,1.20572321573244,0.0302591886710047,39.8465150153812
"1813","ENSG00000127418.14","male_placenta_mid",1,11.099478385394,2.86662749876721,3.87196396817072
"1822","ENSG00000243449.6","male_placenta_mid",1,2.43199950362048,0.51552609187882,4.71751001924486
"1835","ENSG00000163132.6","male_placenta_mid",1,7.78820194195075,2.33627160374112,3.33360296357638
"1851","ENSG00000170801.9","male_placenta_mid",1,33.9468447909686,10.3057975215014,3.29395611743234
"1860","ENSG00000137440.4","male_placenta_mid",1,2.29246105530178,0.210976760338803,10.8659411189193
"1875","ENSG00000157765.12","male_placenta_mid",1,10.7376670247403,2.66032701458827,4.03622072243706
"1879","ENSG00000169851.15","male_placenta_mid",1,1.96698274905905,0.299344455704406,6.57096769816705
"1889","ENSG00000154277.12","male_placenta_mid",1,2.34422872168534,0.684127570200819,3.42659589204571
"1920","ENSG00000163631.16","male_placenta_mid",1,69.412998698213,0.0663536468072604,1046.10676335303
"1921","ENSG00000081051.7","male_placenta_mid",1,26.0609526073781,0.00387916189326183,6718.19153839555
"1940","ENSG00000249242.7","male_placenta_mid",1,25.4625414552562,7.97810132009275,3.19155403443287
"1949","ENSG00000118785.13","male_placenta_mid",1,7146.84474505218,453.534105008053,15.7581197668151
"1959","ENSG00000163106.10","male_placenta_mid",1,38.9540238877114,9.18870510041549,4.23933769361583
"1969","ENSG00000145358.6","male_placenta_mid",1,7.56660503284359,2.26400354508006,3.34213479889936
"1980","ENSG00000155011.8","male_placenta_mid",1,15.8212661824466,1.29209691719789,12.2446435494618
"1990","ENSG00000164093.16","male_placenta_mid",1,91.145207925337,17.203841204787,5.2979568248965
"1994","ENSG00000145362.17","male_placenta_mid",1,38.137292353007,3.76438141369107,10.1310914495278
"2019","ENSG00000138650.8","male_placenta_mid",1,183.6833154705,35.4143237250187,5.18669555563857
"2020","ENSG00000254535.3","male_placenta_mid",1,49.1048091055616,10.2688894587954,4.78190064296611
"2053","ENSG00000171564.11","male_placenta_mid",1,3.26457805208307,0.0869824871423549,37.5314406305753
"2054","ENSG00000171560.14","male_placenta_mid",1,3.22552332641371,0.0783188452255003,41.1845107920909
"2055","ENSG00000171557.16","male_placenta_mid",1,4.88946268224902,0.36354940017651,13.4492387551048
"2084","ENSG00000164107.8","male_placenta_mid",1,51.4689810121847,14.1184661222081,3.6455079869636
"2100","ENSG00000186352.8","male_placenta_mid",1,18.0192932458987,4.40822217397561,4.0876554163439
"2105","ENSG00000179059.9","male_placenta_mid",1,8.74561793509933,0.386524993117549,22.6262676174206
"2114","ENSG00000174358.15","male_placenta_mid",1,1.23562225276247,0.172493901813862,7.16328078714243
"2136","ENSG00000154122.13","male_placenta_mid",1,87.6462443735388,23.0837683327858,3.7968776635596
"2146","ENSG00000151388.10","male_placenta_mid",1,23.5711707335928,7.08625561319518,3.32632239369144
"2183","ENSG00000164512.17","male_placenta_mid",1,2.02458941144625,0.599427259174498,3.37753977727742
"2197","ENSG00000134061.5","male_placenta_mid",1,30.6088039719377,4.59688276949244,6.65860007896554
"2244","ENSG00000145681.10","male_placenta_mid",1,361.328186850167,35.7837924018304,10.0975375329889
"2258","ENSG00000145721.11","male_placenta_mid",1,3.05636195703199,0.973864412064739,3.13838550743634
"2266","ENSG00000184349.12","male_placenta_mid",1,14.9962759653972,3.84761712070967,3.89754892311926
"2271","ENSG00000134986.13","male_placenta_mid",1,140.206756343846,41.9128963036052,3.34519369237162
"2298","ENSG00000198108.3","male_placenta_mid",1,9.26314635442247,2.76055691959185,3.35553535907241
"2316","ENSG00000069011.15","male_placenta_mid",1,7.99842163049242,1.30537810782271,6.12728341509671
"2318","ENSG00000145824.12","male_placenta_mid",1,219.844770809794,25.628162819818,8.57824934059613
"2321","ENSG00000112984.11","male_placenta_mid",1,24.293817448357,7.40323238131199,3.28151491093026
"2397","ENSG00000145861.7","male_placenta_mid",1,2.45652728801053,0.813290412730176,3.02047983052461
"2399","ENSG00000164611.12","male_placenta_mid",1,12.7185743563849,3.90853552589456,3.25405110740907
"2400","ENSG00000145864.12","male_placenta_mid",1,1.801088203044,0.46849355785396,3.8444246945343
"2427","ENSG00000169258.6","male_placenta_mid",1,1.76191897714952,0.586495926187384,3.00414529492672
"2465","ENSG00000137285.9","male_placenta_mid",1,5.02542724561016,1.46801804659592,3.42327347900338
"2484","ENSG00000111863.12","male_placenta_mid",1,3.56282359252286,0.202072017214818,17.6314545755997
"2490","ENSG00000112149.9","male_placenta_mid",1,9.68164868166506,3.01174517992547,3.21463075501781
"2502","ENSG00000172179.11","male_placenta_mid",1,3.59555640594835,0.668301475523824,5.38014135481311
"2514","ENSG00000124610.4","male_placenta_mid",1,2.81533499985898,0.201637915107236,13.9623294476226
"2515","ENSG00000275714.1","male_placenta_mid",1,12.7694557659191,3.05832066903638,4.17531617766639
"2516","ENSG00000278637.1","male_placenta_mid",1,11.0803394311178,3.57576028857296,3.09873664253367
"2518","ENSG00000274267.1","male_placenta_mid",1,91.2988579716193,22.4801446626397,4.0613109631519
"2519","ENSG00000278463.1","male_placenta_mid",1,15.4399963441282,4.17494838169335,3.69824844106594
"2520","ENSG00000276410.3","male_placenta_mid",1,23.9786692015228,5.7342489189386,4.18165823292533
"2521","ENSG00000278272.1","male_placenta_mid",1,38.0581753463527,8.9778323701979,4.23912741706869
"2536","ENSG00000277775.1","male_placenta_mid",1,50.6481485373946,12.7877240861804,3.96068512239247
"2537","ENSG00000275713.2","male_placenta_mid",1,44.3394767210436,12.9830733323228,3.41517571272247
"2538","ENSG00000273983.1","male_placenta_mid",1,44.4723073263517,8.98094994217719,4.95184892608037
"2539","ENSG00000278588.1","male_placenta_mid",1,32.8235747149567,8.66422010744457,3.78840499293799
"2549","ENSG00000276180.1","male_placenta_mid",1,10.8545980077027,2.80160372004409,3.8744230420753
"2551","ENSG00000274997.1","male_placenta_mid",1,39.5718214093219,12.5021046932798,3.1652127685823
"2554","ENSG00000185130.5","male_placenta_mid",1,15.6749583336448,3.79644432922993,4.12885241407565
"2555","ENSG00000196747.4","male_placenta_mid",1,36.9511890541799,10.4262456654519,3.54405509325569
"2556","ENSG00000278828.1","male_placenta_mid",1,35.5479369746854,6.85926555046012,5.18246985966316
"2557","ENSG00000276368.1","male_placenta_mid",1,23.702520078865,4.18779859259919,5.65989971933054
"2558","ENSG00000273703.1","male_placenta_mid",1,18.49507644172,2.51915990855593,7.34176356923766
"2560","ENSG00000273542.1","male_placenta_mid",1,2.8887648922985,0.544501286501954,5.30534080251091
"2562","ENSG00000275221.1","male_placenta_mid",1,7.90460682446814,2.11100218990017,3.74448063686848
"2563","ENSG00000276903.1","male_placenta_mid",1,18.9497912200967,6.22701528414359,3.04315797463197
"2564","ENSG00000184357.4","male_placenta_mid",1,114.868949185345,29.7456436234784,3.86170662969546
"2565","ENSG00000275379.1","male_placenta_mid",1,17.5505503401354,4.608115163397,3.80861799625631
"2566","ENSG00000275126.1","male_placenta_mid",1,14.7447438822442,4.32952107768301,3.40562931042133
"2567","ENSG00000197153.4","male_placenta_mid",1,17.9208719007662,4.06704794715874,4.40635864971442
"2568","ENSG00000274641.1","male_placenta_mid",1,30.0912140823895,9.21360042819916,3.2659560523476
"2576","ENSG00000204632.11","male_placenta_mid",1,36.5590972989812,6.45868072703842,5.66045897669648
"2587","ENSG00000137404.14","male_placenta_mid",1,1.78540165515478,0.576732853726464,3.09571692269428
"2627","ENSG00000237649.7","male_placenta_mid",1,6.27208476275262,2.00173715386915,3.13332085115637
"2631","ENSG00000137309.19","male_placenta_mid",1,181.389374718196,57.4641237882559,3.15656731122501
"2658","ENSG00000095970.16","male_placenta_mid",1,18.3418647570953,2.18705584546134,8.38655528397184
"2662","ENSG00000112559.13","male_placenta_mid",1,33.0462113458762,8.27076361115764,3.99554538123848
"2701","ENSG00000146070.16","male_placenta_mid",1,44.406591157629,7.60863966345846,5.83633778464996
"2702","ENSG00000112818.9","male_placenta_mid",1,1.2070220554813,0.384582941390359,3.13852208607492
"2709","ENSG00000170915.8","male_placenta_mid",1,31.8912398568831,9.91289469918318,3.21714704177287
"2717","ENSG00000124749.16","male_placenta_mid",1,134.147185440365,41.3146081108331,3.24696739420821
"2747","ENSG00000146250.6","male_placenta_mid",1,7.74637845134811,1.57313059584961,4.92418014867003
"2748","ENSG00000065609.14","male_placenta_mid",1,1.87190724916252,0.48670088494674,3.84611433235295
"2760","ENSG00000135333.13","male_placenta_mid",1,5.07964913062312,1.10832232431682,4.58318759730321
"2762","ENSG00000172461.10","male_placenta_mid",1,7.17025684833957,1.90433869501494,3.76522142154094
"2790","ENSG00000112394.16","male_placenta_mid",1,105.063466682952,31.2162150674877,3.36566961932479
"2799","ENSG00000185002.9","male_placenta_mid",1,4.22624062593598,0.953551118859178,4.43210703899359
"2808","ENSG00000164434.11","male_placenta_mid",1,1.74081356278166,0.141579156217184,12.2956910416335
"2831","ENSG00000118513.18","male_placenta_mid",1,2.91057140409526,0.704523565170851,4.13126195912188
"2874","ENSG00000164694.16","male_placenta_mid",1,6.6821226166586,0.625453741785517,10.6836400044275
"2880","ENSG00000026652.13","male_placenta_mid",1,48.2590626238169,12.8183467103564,3.76484297969774
"2895","ENSG00000073067.13","male_placenta_mid",1,8.21293881907876,0.305613137769466,26.8736445004339
"2914","ENSG00000164638.10","male_placenta_mid",1,1.81732222316057,0.297868146300151,6.10109622574184
"2918","ENSG00000075618.17","male_placenta_mid",1,125.761871474988,41.9185298975037,3.00014985693659
"2934","ENSG00000106541.11","male_placenta_mid",1,5.1126490932255,0.561741003377186,9.10143475816838
"2967","ENSG00000078549.14","male_placenta_mid",1,1.24952145916434,0.123747292734519,10.0973640033079
"2974","ENSG00000086289.11","male_placenta_mid",1,4.97019083257883,1.3786676366914,3.60506818344308
"2982","ENSG00000106633.15","male_placenta_mid",1,3.94495817476409,0.416451725139977,9.47278624776525
"2996","ENSG00000146678.9","male_placenta_mid",1,63.3738919518761,13.7181501357352,4.61971120922418
"3054","ENSG00000019991.16","male_placenta_mid",1,1136.03815068646,344.307840437822,3.29948382599093
"3074","ENSG00000164692.17","male_placenta_mid",1,1765.25343211793,547.145694766203,3.22629502343471
"3103","ENSG00000106333.12","male_placenta_mid",1,88.968672604333,9.73917492321575,9.13513447553488
"3139","ENSG00000173114.12","male_placenta_mid",1,16.5991551241608,2.46977032777194,6.72093066205692
"3142","ENSG00000164604.12","male_placenta_mid",1,9.7615781390018,3.17347166186158,3.0759934794173
"3149","ENSG00000105989.9","male_placenta_mid",1,240.964845227565,38.1242879744095,6.32050742532713
"3158","ENSG00000234224.2","male_placenta_mid",1,1.0354175090932,0.079635114465205,13.0020219854849
"3175","ENSG00000128602.9","male_placenta_mid",1,13.385043551917,3.071740308156,4.35747889116062
"3182","ENSG00000091704.9","male_placenta_mid",1,2.76369635431965,0.838584786938586,3.29566717327302
"3186","ENSG00000266265.3","male_placenta_mid",1,1.61618706228743,0.461964628979535,3.49850824262787
"3202","ENSG00000105929.16","male_placenta_mid",1,11.1509561866222,2.35276396375352,4.7395133376798
"3223","ENSG00000174469.21","male_placenta_mid",1,2.28754081722805,0.670010521864414,3.41418640839041
"3232","ENSG00000106538.9","male_placenta_mid",1,32.1063875112137,8.55036059389272,3.75497467722547
"3238","ENSG00000055118.14","male_placenta_mid",1,4.51909868384068,1.32515644891938,3.41023785344429
"3253","ENSG00000091879.13","male_placenta_mid",1,966.234352285328,56.4469759207893,17.1175574337449
"3254","ENSG00000155189.11","male_placenta_mid",1,59.7565671553383,17.5732909252458,3.40041984222158
"3261","ENSG00000136574.17","male_placenta_mid",1,7.1276071707303,2.09644259686228,3.39985801728991
"3288","ENSG00000159167.11","male_placenta_mid",1,99.7653634391865,13.5400837713303,7.36814964545708
"3322","ENSG00000188778.5","male_placenta_mid",1,3.99691394815756,0.947316672660663,4.2191951894309
"3333","ENSG00000165061.14","male_placenta_mid",1,1.46873468327759,0.070717286739939,20.7691040053449
"3355","ENSG00000206579.8","male_placenta_mid",1,1.31137104669932,0.0687795147423696,19.066302686365
"3369","ENSG00000137561.4","male_placenta_mid",1,7.12574537998198,1.95410998767549,3.64654263318024
"3371","ENSG00000147573.16","male_placenta_mid",1,3.84627871286001,0.918966338313556,4.18544026315319
"3387","ENSG00000121005.8","male_placenta_mid",1,48.5487526669302,4.83850167829051,10.0338402040367
"3400","ENSG00000156103.15","male_placenta_mid",1,16.5932846817522,4.77077571000854,3.47811041440104
"3419","ENSG00000156466.9","male_placenta_mid",1,21.9488771171214,4.8032680541086,4.56957156458234
"3447","ENSG00000147655.10","male_placenta_mid",1,27.4327904078673,8.71621969970038,3.14732663390877
"3469","ENSG00000170961.6","male_placenta_mid",1,7.54867304063026,1.47251595355275,5.1263777634582
"3554","ENSG00000164946.19","male_placenta_mid",1,36.8727875726997,7.53800657737247,4.89158336414618
"3564","ENSG00000155886.11","male_placenta_mid",1,4.44026869237637,0.34319837620684,12.9379070537918
"3572","ENSG00000174482.10","male_placenta_mid",1,8.08508102707986,0.598498735136066,13.508935863067
"3587","ENSG00000122756.14","male_placenta_mid",1,14.3748228548637,1.21451674241101,11.8358375417101
"3613","ENSG00000137142.4","male_placenta_mid",1,1.53036409096246,0.285644213789145,5.3575882762048
"3618","ENSG00000165072.9","male_placenta_mid",1,14.7006941979191,4.5335340565955,3.24265661499381
"3622","ENSG00000165092.12","male_placenta_mid",1,55.3586499627297,9.43673534420007,5.8662925199819
"3634","ENSG00000135069.13","male_placenta_mid",1,7.71725946495876,2.18328509461988,3.53470075162235
"3645","ENSG00000180447.6","male_placenta_mid",1,49.9325245053584,10.2470562317374,4.87286527722043
"3656","ENSG00000106809.10","male_placenta_mid",1,48.4964563027795,2.32118092880495,20.8930099764983
"3686","ENSG00000119508.17","male_placenta_mid",1,12.2307852744606,4.03738365851174,3.02938395479837
