"","ensembl","tissue","rank","nCPM_1","nCPM_2","nCPM_ratio"
"21","ENSG00000196581.10","female_placenta_mid",1,1.35463155569106,0.307160379732042,4.41017671899221
"42","ENSG00000162444.11","female_placenta_mid",1,10.8011357321983,1.54724720110498,6.98087269085675
"103","ENSG00000158008.9","female_placenta_mid",1,6.4877308396438,2.12756877821958,3.04936362389795
"130","ENSG00000188060.7","female_placenta_mid",1,10.0527381038888,2.35223705275504,4.2736926076879
"137","ENSG00000121769.7","female_placenta_mid",1,4.61403327729992,1.11435662984916,4.14053558233371
"141","ENSG00000121753.12","female_placenta_mid",1,17.0096867788332,4.64402197845417,3.66270591692917
"153","ENSG00000160097.17","female_placenta_mid",1,1.93217572910548,0.34058951035655,5.67303357958018
"166","ENSG00000171812.12","female_placenta_mid",1,45.8928898352621,13.5891990510502,3.37715929120307
"171","ENSG00000169218.13","female_placenta_mid",1,1.14911218190773,0.293296612664205,3.91791835394754
"303","ENSG00000137948.18","female_placenta_mid",1,11.3626915150907,0.903529227409097,12.5758981230454
"317","ENSG00000122477.12","female_placenta_mid",1,7.28047396662092,1.95942074822888,3.7156256374246
"331","ENSG00000143028.8","female_placenta_mid",1,6.49447019623132,0.891173590924844,7.28754786089596
"355","ENSG00000116774.11","female_placenta_mid",1,141.032839498243,33.4230233150439,4.21963142498732
"361","ENSG00000173212.4","female_placenta_mid",1,5.87978088664313,1.28158842099185,4.58788546333201
"366","ENSG00000203859.9","female_placenta_mid",1,8.5473221857749,1.87796578427504,4.55137269131581
"368","ENSG00000092621.12","female_placenta_mid",1,24.586089465797,7.43740356323481,3.30573556440221
"388","ENSG00000159164.9","female_placenta_mid",1,2.96439536208823,0.984240946025563,3.01185941720742
"415","ENSG00000143556.8","female_placenta_mid",1,2.43114164071697,0.525688031942955,4.62468516114285
"417","ENSG00000160678.11","female_placenta_mid",1,4.83646680158373,0.778973789681815,6.20876705435656
"458","ENSG00000143297.18","female_placenta_mid",1,2.06863777517815,0.415734322961636,4.97586477931735
"459","ENSG00000073754.5","female_placenta_mid",1,15.1122022950958,0.658394959915938,22.95309535332
"463","ENSG00000162706.12","female_placenta_mid",1,125.396637530311,41.4546944855636,3.02490801310765
"479","ENSG00000158874.11","female_placenta_mid",1,2.89219509436444,0.00709284253533889,407.76248449822
"505","ENSG00000116132.11","female_placenta_mid",1,20.262400168437,5.45163371287027,3.71675744109538
"506","ENSG00000010932.16","female_placenta_mid",1,7.02845458555427,0.724299176899508,9.70380032135453
