"","ensembl","tissue","rank","nCPM_5","nCPM_6","nCPM_ratio"
"2","ENSG00000185436.11","female_brain",5,1.09598567212314,0.076755400762669,14.2789388268843
"14","ENSG00000203747.10","female_brain",5,4.3534074183249,1.22269302724323,3.56050727478213
"70","ENSG00000177459.10","female_brain",5,1.53631643379655,0.125562498543957,12.2354719889451
"117","ENSG00000178401.15","female_brain",5,1.15986331462236,0.18311332002154,6.33412858488898
"153","ENSG00000141738.13","female_brain",5,1.35493122974668,0.373239174326651,3.63019565722454
"157","ENSG00000108375.12","female_brain",5,1.77099520620154,0.0742745920250489,23.8438900560272
"161","ENSG00000070526.14","female_brain",5,1.13299889467613,0.222382522883134,5.09481986258219
"193","ENSG00000061656.9","female_brain",5,1.28927367785097,0.392922939331331,3.28123799553427
"200","ENSG00000275993.2","female_brain",5,5.06240017696131,1.12253729631718,4.50978349990689
"215","ENSG00000165591.6","female_brain",5,2.31254101998605,0.560717771040882,4.12425134251264
"230","ENSG00000076864.19","female_heart",5,9.65353720692585,1.92937956581788,5.00344119838008
"239","ENSG00000117016.9","female_heart",5,5.7739585552618,1.60603657521713,3.59516006320166
"258","ENSG00000239887.4","female_heart",5,3.4987883266834,0.629958494077951,5.55399817539481
"274","ENSG00000198203.9","female_heart",5,1.37731998454437,0.117965119723076,11.6756545305734
"322","ENSG00000113645.14","female_heart",5,4.03829363285512,0.896508164843562,4.5044694417923
"354","ENSG00000180190.11","female_heart",5,18.5498791064877,5.74169626143053,3.23073152285942
"363","ENSG00000104267.9","female_heart",5,6.04559406436278,1.9520086463805,3.0971143880806
"368","ENSG00000107249.22","female_heart",5,8.39526604036316,1.64114113610819,5.11550521503089
"450","ENSG00000185950.8","female_heart",5,29.9092798654728,7.92166923096012,3.7756284683762
"477","ENSG00000184697.6","female_heart",5,1.30906215498848,0.12983561430696,10.0824582066795
"513","ENSG00000171345.13","female_heart",5,6.08896068026667,1.59194534975449,3.82485534519493
"544","ENSG00000105376.4","female_heart",5,1.33087785401287,0.0416681009374743,31.9399690427442
"552","ENSG00000167642.12","female_heart",5,10.5989856663399,2.27821249723463,4.65232531171052
"553","ENSG00000161243.8","female_heart",5,3.33607646425649,1.06676517382003,3.12728287923965
"668","ENSG00000174640.13","female_liver",5,4.7682883492481,0.923740961102179,5.16193234904158
"676","ENSG00000179299.16","female_liver",5,5.73767883891421,1.2877158557186,4.45570256313443
"700","ENSG00000118526.6","female_liver",5,5.48297348981507,0.613684392567908,8.93451675847915
"711","ENSG00000181072.11","female_liver",5,2.32367426871043,0.772121382578412,3.00946758002062
"776","ENSG00000006432.15","female_liver",5,4.22412054790986,0.808757616409567,5.22297467399763
"788","ENSG00000185033.14","female_liver",5,23.8371374259652,4.59225484669941,5.19072617302536
"1048","ENSG00000103449.11","female_lung",5,1.15268843486817,0.0317678120261197,36.2847914713302
"1081","ENSG00000076944.15","female_lung",5,2.56726275083352,0.835165908728942,3.0739553949714
"1138","ENSG00000253368.3","female_placenta",5,3.29331451529431,1.04472892182817,3.15231486990074
"1149","ENSG00000143375.14","female_placenta",5,4.53766634220299,0.688948849928698,6.58636173450701
"1159","ENSG00000143153.12","female_placenta",5,78.253204819031,19.0416627271043,4.10957834620418
"1187","ENSG00000164050.12","female_placenta",5,66.7637560866363,19.268614336837,3.4648965888014
"1268","ENSG00000124920.13","female_placenta",5,7.34310869463286,1.03401391453477,7.1015569436865
"1420","ENSG00000130700.6","female_placenta",5,2.30714156852853,0.184479840554397,12.5061988431643
"1422","ENSG00000160221.17","female_placenta",5,1.39299987259807,0.218095729778871,6.38710292040309
